id,program_id,university_id,applicant_gpa_4_0,applicant_lang_test,applicant_lang_score,outcome,year,synthetic
2531,230,43,3.07,IELTS,5.5,admit,2023,True
2532,230,43,2.87,IELTS,7.1,reject,2023,True
2533,230,43,3.17,IELTS,5.7,admit,2024,True
2534,230,43,3.45,IELTS,5.9,admit,2024,True
2535,230,43,3.09,IELTS,7.9,reject,2025,True
2536,230,43,3.18,IELTS,7.2,reject,2023,True
2537,230,43,2.91,IELTS,5.5,reject,2024,True
2538,230,43,3.47,IELTS,5.8,admit,2023,True
2539,230,43,3.03,IELTS,6.1,admit,2025,True
2540,230,43,2.89,IELTS,7.4,admit,2023,True
2541,231,43,2.8,IELTS,8.0,admit,2024,True
2542,231,43,3.52,IELTS,6.1,admit,2024,True
2543,231,43,3.25,IELTS,6.8,admit,2023,True
2544,231,43,3.65,IELTS,6.7,admit,2023,True
2545,231,43,3.34,IELTS,7.9,reject,2023,True
2546,231,43,3.28,IELTS,8.0,admit,2025,True
2547,231,43,3.37,IELTS,7.9,admit,2023,True
2548,231,43,3.92,IELTS,5.7,admit,2024,True
2549,231,43,2.77,IELTS,7.7,reject,2024,True
2550,231,43,2.65,IELTS,8.0,reject,2025,True
2551,232,43,3.62,IELTS,6.3,admit,2024,True
2552,232,43,3.18,IELTS,6.3,admit,2023,True
2553,232,43,3.15,IELTS,5.8,reject,2023,True
2554,232,43,2.72,IELTS,7.9,reject,2024,True
2555,232,43,3.38,IELTS,7.8,admit,2023,True
2556,232,43,3.38,IELTS,5.9,reject,2023,True
2557,232,43,3.16,IELTS,6.7,admit,2024,True
2558,232,43,3.28,IELTS,5.5,admit,2024,True
2559,232,43,3.43,IELTS,6.7,admit,2024,True
2560,232,43,3.19,IELTS,7.2,admit,2024,True
2561,233,44,2.7,IELTS,6.0,admit,2025,True
2562,233,44,4.0,IELTS,6.2,admit,2024,True
2563,233,44,2.85,IELTS,6.5,admit,2025,True
2564,233,44,3.38,IELTS,7.7,admit,2023,True
2565,233,44,2.68,IELTS,7.2,admit,2023,True
2566,233,44,3.27,IELTS,5.8,admit,2024,True
2567,233,44,3.14,IELTS,6.3,admit,2023,True
2568,233,44,3.19,IELTS,7.8,admit,2025,True
2569,233,44,2.34,IELTS,6.6,admit,2024,True
2570,233,44,3.35,IELTS,7.2,admit,2023,True
2571,233,44,2.76,IELTS,6.6,admit,2024,True
2572,233,44,2.47,IELTS,6.7,reject,2025,True
2573,233,44,3.2,IELTS,7.4,admit,2024,True
2574,234,44,2.75,IELTS,6.1,admit,2025,True
2575,234,44,2.31,IELTS,7.7,admit,2024,True
2576,234,44,2.33,IELTS,5.8,admit,2024,True
2577,234,44,3.1,IELTS,6.7,admit,2025,True
2578,234,44,2.2,IELTS,6.2,reject,2025,True
2579,234,44,2.77,IELTS,6.2,admit,2024,True
2580,234,44,2.99,IELTS,7.7,admit,2023,True
2581,234,44,2.59,IELTS,5.6,admit,2025,True
2582,234,44,2.34,IELTS,6.9,reject,2025,True
2583,234,44,2.94,IELTS,7.6,admit,2024,True
2584,234,44,3.37,IELTS,7.3,admit,2024,True
2585,234,44,2.68,IELTS,5.7,admit,2025,True
2586,234,44,2.69,IELTS,6.8,admit,2025,True
2587,234,44,2.2,IELTS,6.6,admit,2025,True
2588,235,44,2.96,IELTS,6.5,reject,2025,True
2589,235,44,3.09,IELTS,7.6,admit,2023,True
2590,235,44,2.48,IELTS,7.0,admit,2023,True
2591,235,44,3.04,IELTS,7.4,admit,2023,True
2592,235,44,2.88,IELTS,7.4,admit,2024,True
2593,235,44,2.56,IELTS,5.8,admit,2024,True
2594,235,44,2.89,IELTS,7.2,admit,2023,True
2595,235,44,2.97,IELTS,7.5,admit,2024,True
2596,235,44,2.48,IELTS,6.6,admit,2025,True
2597,235,44,2.77,IELTS,7.1,admit,2024,True
2598,236,44,3.01,IELTS,7.8,admit,2025,True
2599,236,44,2.5,IELTS,6.2,reject,2024,True
2600,236,44,3.16,IELTS,6.8,admit,2025,True
2601,236,44,2.73,IELTS,6.5,admit,2023,True
2602,236,44,3.5,IELTS,5.9,admit,2023,True
2603,236,44,2.75,IELTS,7.5,admit,2023,True
2604,236,44,3.52,IELTS,6.3,admit,2023,True
2605,236,44,2.2,IELTS,7.0,admit,2023,True
2606,237,44,3.14,IELTS,7.4,admit,2025,True
2607,237,44,2.9,IELTS,7.0,admit,2024,True
2608,237,44,2.61,IELTS,5.7,admit,2023,True
2609,237,44,3.14,IELTS,5.8,admit,2024,True
2610,237,44,3.18,IELTS,6.3,admit,2023,True
2611,237,44,3.1,IELTS,7.7,admit,2024,True
2612,237,44,2.89,IELTS,7.4,admit,2025,True
2613,237,44,3.3,IELTS,5.6,admit,2024,True
2614,237,44,3.15,IELTS,7.4,admit,2025,True
2615,237,44,3.32,IELTS,7.2,admit,2023,True
2616,237,44,2.91,IELTS,6.9,admit,2024,True
2617,237,44,2.52,IELTS,6.1,admit,2024,True
2618,238,45,2.88,IELTS,7.5,admit,2024,True
2619,238,45,2.92,IELTS,7.7,admit,2023,True
2620,238,45,2.4,IELTS,7.3,reject,2023,True
2621,238,45,2.63,IELTS,6.0,admit,2023,True
2622,238,45,2.81,IELTS,6.4,admit,2023,True
2623,238,45,3.23,IELTS,6.6,admit,2025,True
2624,238,45,2.35,IELTS,6.9,admit,2023,True
2625,238,45,2.8,IELTS,6.1,admit,2024,True
2626,239,45,3.02,IELTS,6.1,admit,2024,True
2627,239,45,2.6,IELTS,7.7,admit,2024,True
2628,239,45,3.06,IELTS,5.7,admit,2023,True
2629,239,45,3.22,IELTS,6.5,admit,2023,True
2630,239,45,2.68,IELTS,7.7,admit,2024,True
2631,239,45,2.8,IELTS,6.6,admit,2025,True
2632,239,45,2.78,IELTS,5.8,admit,2023,True
2633,239,45,2.57,IELTS,7.8,admit,2024,True
2634,240,45,3.37,IELTS,7.5,admit,2023,True
2635,240,45,2.68,IELTS,5.6,reject,2024,True
2636,240,45,2.28,IELTS,7.0,admit,2025,True
2637,240,45,3.15,IELTS,5.8,admit,2025,True
2638,240,45,2.59,IELTS,5.6,admit,2023,True
2639,240,45,2.62,IELTS,7.5,reject,2025,True
2640,240,45,3.17,IELTS,5.6,admit,2025,True
2641,240,45,2.2,IELTS,7.2,reject,2023,True
2642,241,45,2.9,IELTS,5.6,admit,2023,True
2643,241,45,3.43,IELTS,6.9,admit,2025,True
2644,241,45,3.44,IELTS,7.7,reject,2024,True
2645,241,45,2.86,IELTS,7.8,admit,2025,True
2646,241,45,3.31,IELTS,7.0,admit,2023,True
2647,241,45,3.06,IELTS,6.8,admit,2025,True
2648,241,45,2.41,IELTS,7.7,admit,2025,True
2649,241,45,3.21,IELTS,6.0,admit,2024,True
2650,241,45,3.13,IELTS,7.0,admit,2024,True
2651,241,45,3.29,IELTS,7.1,admit,2025,True
2652,241,45,3.31,IELTS,6.1,admit,2024,True
2653,242,45,3.02,IELTS,7.8,admit,2023,True
2654,242,45,2.72,IELTS,6.3,admit,2023,True
2655,242,45,2.91,IELTS,6.8,admit,2023,True
2656,242,45,3.54,IELTS,6.9,admit,2024,True
2657,242,45,3.49,IELTS,7.1,admit,2025,True
2658,242,45,2.73,IELTS,7.8,reject,2023,True
2659,242,45,3.12,IELTS,6.0,admit,2025,True
2660,242,45,3.62,IELTS,5.6,admit,2024,True
2661,242,45,2.82,IELTS,5.8,admit,2025,True
2662,242,45,2.74,IELTS,6.2,admit,2024,True
2663,242,45,3.12,IELTS,6.2,admit,2024,True
2664,242,45,2.92,IELTS,5.5,admit,2024,True
2665,242,45,3.28,IELTS,6.0,admit,2025,True
2666,243,46,3.22,IELTS,7.7,reject,2024,True
2667,243,46,3.32,IELTS,7.4,admit,2023,True
2668,243,46,2.72,IELTS,6.6,admit,2023,True
2669,243,46,3.68,IELTS,7.5,admit,2023,True
2670,243,46,2.9,IELTS,7.8,admit,2023,True
2671,243,46,2.71,IELTS,6.9,admit,2025,True
2672,243,46,3.25,IELTS,7.9,admit,2025,True
2673,243,46,3.19,IELTS,7.5,reject,2025,True
2674,243,46,3.2,IELTS,8.0,admit,2024,True
2675,243,46,2.97,IELTS,7.0,admit,2023,True
2676,243,46,3.45,IELTS,6.1,admit,2023,True
2677,243,46,3.45,IELTS,7.2,admit,2025,True
2678,243,46,3.17,IELTS,6.6,admit,2025,True
2679,243,46,2.26,IELTS,6.7,reject,2025,True
2680,244,46,3.34,IELTS,5.6,reject,2024,True
2681,244,46,3.5,IELTS,7.9,admit,2024,True
2682,244,46,2.88,IELTS,7.4,admit,2024,True
2683,244,46,3.49,IELTS,5.9,admit,2025,True
2684,244,46,3.5,IELTS,6.1,admit,2025,True
2685,244,46,2.87,IELTS,6.9,admit,2023,True
2686,244,46,2.51,IELTS,6.1,reject,2024,True
2687,244,46,3.21,IELTS,7.6,reject,2023,True
2688,244,46,3.14,IELTS,7.3,admit,2024,True
2689,244,46,3.47,IELTS,5.8,admit,2025,True
2690,244,46,3.41,IELTS,6.3,admit,2023,True
2691,245,46,3.48,IELTS,6.2,admit,2023,True
2692,245,46,3.31,IELTS,7.5,admit,2024,True
2693,245,46,3.42,IELTS,7.9,admit,2025,True
2694,245,46,2.95,IELTS,5.9,admit,2025,True
2695,245,46,3.22,IELTS,7.0,admit,2023,True
2696,245,46,3.11,IELTS,7.3,admit,2023,True
2697,245,46,2.96,IELTS,6.4,admit,2023,True
2698,245,46,2.34,IELTS,7.3,admit,2023,True
2699,245,46,3.27,IELTS,7.8,admit,2023,True
2700,245,46,3.22,IELTS,8.0,admit,2023,True
2701,245,46,2.65,IELTS,7.6,admit,2025,True
2702,246,46,3.63,IELTS,6.7,admit,2024,True
2703,246,46,3.26,IELTS,6.9,reject,2024,True
2704,246,46,3.56,IELTS,6.1,admit,2024,True
2705,246,46,3.39,IELTS,7.9,admit,2024,True
2706,246,46,3.65,IELTS,7.3,admit,2024,True
2707,246,46,3.74,IELTS,5.7,admit,2024,True
2708,246,46,3.57,IELTS,7.0,admit,2024,True
2709,246,46,3.43,IELTS,8.0,reject,2025,True
2710,246,46,4.0,IELTS,7.4,admit,2023,True
2711,246,46,3.11,IELTS,7.5,admit,2025,True
2712,246,46,2.94,IELTS,5.7,admit,2025,True
2713,246,46,2.91,IELTS,7.4,reject,2024,True
2714,247,46,3.12,IELTS,5.9,admit,2023,True
2715,247,46,3.26,IELTS,5.8,reject,2024,True
2716,247,46,2.97,IELTS,5.6,admit,2025,True
2717,247,46,3.82,IELTS,7.8,admit,2024,True
2718,247,46,3.87,IELTS,5.8,admit,2025,True
2719,247,46,3.31,IELTS,7.7,reject,2023,True
2720,247,46,3.18,IELTS,7.0,admit,2023,True
2721,247,46,3.9,IELTS,6.4,admit,2024,True
2722,248,47,3.31,IELTS,7.3,admit,2023,True
2723,248,47,3.79,IELTS,7.0,admit,2023,True
2724,248,47,3.52,IELTS,6.6,admit,2025,True
2725,248,47,2.68,IELTS,7.9,admit,2024,True
2726,248,47,3.12,IELTS,6.7,admit,2023,True
2727,248,47,3.52,IELTS,7.6,admit,2024,True
2728,248,47,2.87,IELTS,6.5,reject,2025,True
2729,248,47,3.96,IELTS,7.7,admit,2024,True
2730,248,47,3.37,IELTS,6.8,admit,2023,True
2731,249,47,3.38,IELTS,5.8,admit,2024,True
2732,249,47,3.32,IELTS,6.1,admit,2024,True
2733,249,47,3.73,IELTS,7.8,admit,2025,True
2734,249,47,3.11,IELTS,5.7,admit,2023,True
2735,249,47,3.15,IELTS,7.8,reject,2023,True
2736,249,47,3.07,IELTS,6.8,admit,2024,True
2737,249,47,3.19,IELTS,6.0,reject,2023,True
2738,249,47,3.08,IELTS,6.6,admit,2025,True
2739,249,47,3.29,IELTS,5.8,admit,2025,True
2740,249,47,2.89,IELTS,6.6,admit,2024,True
2741,250,47,3.88,IELTS,7.3,admit,2024,True
2742,250,47,2.32,IELTS,7.5,reject,2025,True
2743,250,47,3.11,IELTS,6.8,admit,2023,True
2744,250,47,2.84,IELTS,7.3,admit,2025,True
2745,250,47,3.07,IELTS,7.8,admit,2023,True
2746,250,47,2.86,IELTS,7.5,admit,2023,True
2747,250,47,2.77,IELTS,5.6,admit,2025,True
2748,250,47,2.54,IELTS,6.1,reject,2025,True
2749,251,47,3.48,IELTS,6.7,admit,2024,True
2750,251,47,3.72,IELTS,6.2,admit,2025,True
2751,251,47,4.0,IELTS,7.4,admit,2025,True
2752,251,47,3.14,IELTS,6.7,admit,2023,True
2753,251,47,3.51,IELTS,6.2,admit,2023,True
2754,251,47,3.68,IELTS,6.1,admit,2023,True
2755,251,47,3.23,IELTS,6.3,admit,2024,True
2756,251,47,3.17,IELTS,7.2,admit,2023,True
2757,251,47,3.09,IELTS,6.7,admit,2025,True
2758,251,47,3.56,IELTS,7.9,reject,2024,True
2759,251,47,3.02,IELTS,6.1,admit,2025,True
2760,251,47,3.53,IELTS,6.7,admit,2025,True
2761,251,47,3.15,IELTS,5.8,reject,2024,True
2762,252,47,3.64,IELTS,6.5,admit,2024,True
2763,252,47,3.32,IELTS,7.6,admit,2023,True
2764,252,47,3.59,IELTS,7.4,admit,2024,True
2765,252,47,2.81,IELTS,6.6,admit,2025,True
2766,252,47,3.69,IELTS,6.2,admit,2024,True
2767,252,47,3.28,IELTS,6.6,admit,2025,True
2768,252,47,3.27,IELTS,6.8,reject,2025,True
2769,252,47,3.81,IELTS,6.3,admit,2025,True
2770,252,47,3.19,IELTS,7.9,admit,2024,True
2771,252,47,3.81,IELTS,7.8,admit,2023,True
2772,252,47,3.64,IELTS,5.7,admit,2025,True
2773,252,47,3.2,IELTS,5.9,admit,2023,True
2774,253,48,3.33,IELTS,6.0,admit,2025,True
2775,253,48,3.22,IELTS,7.9,admit,2024,True
2776,253,48,3.17,IELTS,7.5,admit,2024,True
2777,253,48,3.07,IELTS,7.4,admit,2024,True
2778,253,48,3.39,IELTS,7.4,admit,2024,True
2779,253,48,3.05,IELTS,7.4,admit,2025,True
2780,253,48,3.0,IELTS,5.7,admit,2023,True
2781,253,48,3.18,IELTS,5.5,reject,2023,True
2782,253,48,2.79,IELTS,7.8,admit,2023,True
2783,253,48,3.21,IELTS,7.0,admit,2024,True
2784,253,48,2.93,IELTS,6.6,reject,2024,True
2785,254,48,2.99,IELTS,7.9,admit,2024,True
2786,254,48,3.19,IELTS,6.2,admit,2024,True
2787,254,48,2.78,IELTS,7.8,admit,2025,True
2788,254,48,3.0,IELTS,6.5,reject,2023,True
2789,254,48,2.88,IELTS,6.9,admit,2025,True
2790,254,48,3.36,IELTS,6.9,admit,2025,True
2791,254,48,2.77,IELTS,5.8,admit,2025,True
2792,254,48,3.28,IELTS,7.5,reject,2025,True
2793,254,48,2.93,IELTS,7.9,admit,2025,True
2794,254,48,3.06,IELTS,5.9,admit,2024,True
2795,255,48,3.07,IELTS,6.1,reject,2024,True
2796,255,48,2.7,IELTS,6.5,reject,2025,True
2797,255,48,3.67,IELTS,7.0,admit,2024,True
2798,255,48,3.27,IELTS,7.2,admit,2024,True
2799,255,48,2.86,IELTS,7.1,admit,2023,True
2800,255,48,3.06,IELTS,6.7,admit,2023,True
2801,255,48,3.29,IELTS,5.8,admit,2024,True
2802,255,48,3.14,IELTS,5.8,admit,2023,True
2803,255,48,3.15,IELTS,6.6,reject,2025,True
2804,255,48,2.94,IELTS,7.7,admit,2023,True
2805,255,48,3.28,IELTS,7.4,admit,2024,True
2806,255,48,2.77,IELTS,5.5,admit,2024,True
2807,256,48,3.81,IELTS,6.8,admit,2024,True
2808,256,48,3.1,IELTS,6.9,admit,2024,True
2809,256,48,3.12,IELTS,7.0,reject,2023,True
2810,256,48,3.32,IELTS,7.0,admit,2025,True
2811,256,48,4.0,IELTS,7.3,admit,2025,True
2812,256,48,3.04,IELTS,5.9,reject,2024,True
2813,256,48,3.71,IELTS,5.9,admit,2025,True
2814,256,48,3.37,IELTS,6.3,admit,2023,True
2815,256,48,3.67,IELTS,5.7,admit,2023,True
2816,256,48,3.57,IELTS,5.9,admit,2023,True
2817,256,48,3.59,IELTS,5.5,admit,2024,True
2818,256,48,3.13,IELTS,7.6,reject,2023,True
2819,256,48,3.31,IELTS,7.4,reject,2023,True
2820,257,48,3.02,IELTS,7.1,admit,2023,True
2821,257,48,3.68,IELTS,6.2,admit,2025,True
2822,257,48,3.81,IELTS,5.8,admit,2023,True
2823,257,48,3.38,IELTS,7.4,admit,2024,True
2824,257,48,3.04,IELTS,7.9,reject,2023,True
2825,257,48,3.16,IELTS,5.9,reject,2025,True
2826,257,48,3.0,IELTS,5.7,reject,2025,True
2827,257,48,3.6,IELTS,5.5,admit,2025,True
2828,257,48,3.66,IELTS,5.8,admit,2024,True
2829,257,48,3.19,IELTS,6.8,admit,2023,True
2830,257,48,3.08,IELTS,6.5,reject,2023,True
2831,257,48,3.05,IELTS,6.8,admit,2023,True
2832,258,49,2.9,IELTS,6.6,admit,2024,True
2833,258,49,2.67,IELTS,6.6,admit,2025,True
2834,258,49,2.44,IELTS,7.7,reject,2023,True
2835,258,49,2.64,IELTS,7.0,reject,2025,True
2836,258,49,3.15,IELTS,6.5,admit,2023,True
2837,258,49,3.08,IELTS,6.4,admit,2023,True
2838,258,49,2.84,IELTS,6.3,admit,2024,True
2839,258,49,3.21,IELTS,5.5,admit,2023,True
2840,258,49,2.64,IELTS,6.2,admit,2025,True
2841,258,49,3.4,IELTS,6.2,admit,2023,True
2842,258,49,2.84,IELTS,7.6,admit,2024,True
2843,258,49,3.34,IELTS,6.7,admit,2023,True
2844,259,49,2.84,IELTS,6.9,admit,2024,True
2845,259,49,3.58,IELTS,5.9,admit,2025,True
2846,259,49,2.98,IELTS,5.7,admit,2025,True
2847,259,49,3.32,IELTS,5.7,admit,2023,True
2848,259,49,3.02,IELTS,6.2,admit,2023,True
2849,259,49,2.8,IELTS,7.6,admit,2024,True
2850,259,49,2.81,IELTS,7.7,admit,2023,True
2851,259,49,2.79,IELTS,5.5,admit,2024,True
2852,259,49,2.52,IELTS,7.6,admit,2025,True
2853,259,49,3.06,IELTS,5.9,admit,2025,True
2854,259,49,3.4,IELTS,6.6,admit,2025,True
2855,259,49,2.72,IELTS,7.1,admit,2025,True
2856,259,49,2.52,IELTS,6.3,admit,2025,True
2857,259,49,2.6,IELTS,7.2,admit,2024,True
2858,260,49,3.23,TOPIK,3,admit,2025,True
2859,260,49,2.82,TOPIK,3,admit,2025,True
2860,260,49,2.63,TOPIK,4,admit,2024,True
2861,260,49,3.34,TOPIK,4,admit,2023,True
2862,260,49,3.12,TOPIK,4,admit,2023,True
2863,260,49,2.93,TOPIK,5,admit,2025,True
2864,260,49,2.94,TOPIK,5,admit,2025,True
2865,260,49,2.82,TOPIK,5,admit,2024,True
2866,261,49,3.28,IELTS,5.7,admit,2024,True
2867,261,49,2.76,IELTS,6.6,admit,2025,True
2868,261,49,3.46,IELTS,5.6,admit,2024,True
2869,261,49,3.3,IELTS,8.0,admit,2023,True
2870,261,49,3.43,IELTS,7.5,admit,2025,True
2871,261,49,2.55,IELTS,6.9,admit,2024,True
2872,261,49,3.82,IELTS,5.7,admit,2024,True
2873,261,49,3.1,IELTS,7.8,admit,2023,True
2874,261,49,3.32,IELTS,6.0,admit,2023,True
2875,261,49,2.85,IELTS,7.1,reject,2024,True
2876,262,49,3.45,IELTS,5.8,admit,2025,True
2877,262,49,3.27,IELTS,6.3,admit,2025,True
2878,262,49,3.38,IELTS,7.8,admit,2024,True
2879,262,49,2.49,IELTS,6.6,admit,2023,True
2880,262,49,2.88,IELTS,6.9,admit,2024,True
2881,262,49,2.79,IELTS,7.3,admit,2024,True
2882,262,49,3.09,IELTS,7.2,admit,2025,True
2883,262,49,3.11,IELTS,6.8,admit,2024,True
2884,262,49,2.3,IELTS,7.9,admit,2025,True
2885,262,49,3.16,IELTS,6.3,admit,2023,True
2886,262,49,3.23,IELTS,7.9,admit,2023,True
2887,262,49,3.05,IELTS,6.3,reject,2025,True
2888,262,49,2.87,IELTS,6.3,admit,2024,True
2889,263,50,2.92,IELTS,6.3,admit,2025,True
2890,263,50,3.05,IELTS,6.6,admit,2025,True
2891,263,50,2.58,IELTS,6.4,admit,2024,True
2892,263,50,2.23,IELTS,5.7,admit,2024,True
2893,263,50,2.61,IELTS,7.2,admit,2023,True
2894,263,50,2.2,IELTS,6.1,reject,2024,True
2895,263,50,3.26,IELTS,5.8,admit,2024,True
2896,263,50,3.28,IELTS,7.5,admit,2024,True
2897,263,50,2.5,IELTS,6.4,admit,2023,True
2898,264,50,2.6,IELTS,6.1,admit,2025,True
2899,264,50,2.63,IELTS,7.6,admit,2024,True
2900,264,50,3.08,IELTS,7.8,admit,2025,True
2901,264,50,2.74,IELTS,6.3,admit,2024,True
2902,264,50,2.85,IELTS,7.1,admit,2024,True
2903,264,50,2.65,IELTS,6.7,admit,2024,True
2904,264,50,3.34,IELTS,5.9,admit,2023,True
2905,264,50,3.05,IELTS,5.7,admit,2025,True
2906,265,50,2.51,IELTS,7.7,admit,2025,True
2907,265,50,2.95,IELTS,6.8,admit,2025,True
2908,265,50,3.01,IELTS,6.7,reject,2024,True
2909,265,50,2.75,IELTS,6.6,admit,2025,True
2910,265,50,2.9,IELTS,7.0,admit,2024,True
2911,265,50,2.24,IELTS,7.3,reject,2024,True
2912,265,50,2.84,IELTS,5.8,admit,2024,True
2913,265,50,2.51,IELTS,7.2,admit,2024,True
2914,265,50,2.78,IELTS,7.9,admit,2024,True
2915,265,50,3.06,IELTS,7.3,admit,2025,True
2916,265,50,3.46,IELTS,6.7,admit,2024,True
2917,265,50,2.74,IELTS,7.0,admit,2024,True
2918,265,50,2.88,IELTS,6.3,admit,2025,True
2919,266,50,3.02,IELTS,6.5,admit,2024,True
2920,266,50,3.34,IELTS,7.1,admit,2024,True
2921,266,50,3.0,IELTS,6.5,admit,2023,True
2922,266,50,2.62,IELTS,5.7,admit,2023,True
2923,266,50,2.31,IELTS,6.4,admit,2023,True
2924,266,50,3.08,IELTS,6.1,admit,2023,True
2925,266,50,3.24,IELTS,5.6,admit,2025,True
2926,266,50,2.64,IELTS,5.9,reject,2023,True
2927,266,50,3.11,IELTS,6.8,admit,2024,True
2928,266,50,2.9,IELTS,7.8,admit,2024,True
2929,266,50,2.87,IELTS,7.4,admit,2023,True
2930,266,50,3.18,IELTS,7.7,admit,2024,True
2931,267,50,3.17,IELTS,8.0,admit,2023,True
2932,267,50,2.61,IELTS,7.6,admit,2025,True
2933,267,50,2.77,IELTS,7.4,admit,2023,True
2934,267,50,3.33,IELTS,7.2,admit,2023,True
2935,267,50,2.82,IELTS,7.8,admit,2024,True
2936,267,50,2.63,IELTS,5.5,admit,2024,True
2937,267,50,2.9,IELTS,6.7,admit,2023,True
2938,267,50,2.82,IELTS,6.3,admit,2025,True
